Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Last Updated
2025-02-11,186.8350067138672,188.8000030517578,186.0800018310547,187.07000732421875,186.21336364746094,13028100,GOOG,2026-06-02 23:15:04
2025-02-12,185.22999572753906,186.8300018310547,183.6300048828125,185.42999267578125,184.5808563232422,17632300,GOOG,2026-06-02 23:15:04
2025-02-13,185.92999267578125,187.99000549316406,184.8800048828125,187.8800048828125,187.01966857910156,12729300,GOOG,2026-06-02 23:15:04
2025-02-14,186.8300018310547,188.14999389648438,186.11000061035156,186.8699951171875,186.0142822265625,12714200,GOOG,2026-06-02 23:15:04
2025-02-18,187.44000244140625,187.77999877929688,183.5800018310547,185.8000030517578,184.9491729736328,19796000,GOOG,2026-06-02 23:15:04
2025-02-19,186.18499755859375,187.36000061035156,185.5,187.1300048828125,186.27308654785156,13120500,GOOG,2026-06-02 23:15:04
2025-02-20,186.5,187.1199951171875,184.60000610351562,186.63999938964844,185.78533935546875,12063800,GOOG,2026-06-02 23:15:04
2025-02-21,187.2899932861328,187.47000122070312,181.1300048828125,181.5800018310547,180.74850463867188,19520800,GOOG,2026-06-02 23:15:04
2025-02-24,183.8000030517578,185.08999633789062,180.8800048828125,181.19000244140625,180.36029052734375,18734000,GOOG,2026-06-02 23:15:04
2025-02-25,180.15499877929688,180.75999450683594,176.77000427246094,177.3699951171875,176.5577850341797,20832500,GOOG,2026-06-02 23:15:04
2025-02-26,176.94500732421875,178.0800018310547,173.58999633789062,174.6999969482422,173.89999389648438,23637200,GOOG,2026-06-02 23:15:04
2025-02-27,175.94000244140625,176.58999633789062,169.7519989013672,170.2100067138672,169.43057250976562,25930500,GOOG,2026-06-02 23:15:04
2025-02-28,170.3000030517578,172.5,168.38999938964844,172.22000122070312,171.43136596679688,30049800,GOOG,2026-06-02 23:15:04
2025-03-03,173.72999572753906,175.0,167.63999938964844,168.66000366210938,167.88768005371094,24122000,GOOG,2026-06-02 23:15:04
2025-03-04,167.94000244140625,175.1649932861328,167.5399932861328,172.61000061035156,171.819580078125,30711400,GOOG,2026-06-02 23:15:04
2025-03-05,172.32000732421875,175.75,170.92999267578125,174.99000549316406,174.18870544433594,18848000,GOOG,2026-06-02 23:15:04
2025-03-06,172.5500030517578,176.72999572753906,172.50799560546875,174.2100067138672,173.4122772216797,19082400,GOOG,2026-06-02 23:15:04
2025-03-07,173.24200439453125,176.89999389648438,172.25,175.75,174.94520568847656,16395300,GOOG,2026-06-02 23:15:04
2025-03-10,170.16000366210938,170.4499969482422,165.56500244140625,167.80999755859375,167.2318572998047,28990700,GOOG,2026-06-02 23:15:04
2025-03-11,166.67999267578125,168.65499877929688,163.24000549316406,165.97999572753906,165.4081573486328,23705900,GOOG,2026-06-02 23:15:04
2025-03-12,168.47000122070312,169.52999877929688,165.47999572753906,169.0,168.4177703857422,19880100,GOOG,2026-06-02 23:15:04
2025-03-13,167.97999572753906,168.1199951171875,164.07000732421875,164.72999572753906,164.1624755859375,15206200,GOOG,2026-06-02 23:15:04
2025-03-14,165.31500244140625,168.25,164.50999450683594,167.6199951171875,167.0425262451172,18611100,GOOG,2026-06-02 23:15:04
2025-03-17,167.3249969482422,168.4600067138672,165.80999755859375,166.57000732421875,165.9961395263672,17839100,GOOG,2026-06-02 23:15:04
2025-03-18,165.9600067138672,166.44000244140625,158.8000030517578,162.6699981689453,162.1095733642578,24616800,GOOG,2026-06-02 23:15:04
2025-03-19,163.9149932861328,168.13299560546875,163.0500030517578,166.27999877929688,165.70713806152344,24955700,GOOG,2026-06-02 23:15:04
2025-03-20,163.8249969482422,167.02999877929688,163.13999938964844,165.0500030517578,164.4813690185547,19981500,GOOG,2026-06-02 23:15:04
2025-03-21,163.3800048828125,166.47000122070312,163.02999877929688,166.25,165.67723083496094,29882100,GOOG,2026-06-02 23:15:04
2025-03-24,169.26499938964844,170.5,167.44000244140625,169.92999267578125,169.3445587158203,18742800,GOOG,2026-06-02 23:15:04
2025-03-25,171.17999267578125,172.91000366210938,170.5500030517578,172.7899932861328,172.1947021484375,13841600,GOOG,2026-06-02 23:15:04
2025-03-26,171.3000030517578,171.94000244140625,166.86099243164062,167.13999938964844,166.5641632080078,22498000,GOOG,2026-06-02 23:15:04
2025-03-27,166.7100067138672,167.44000244140625,163.85000610351562,164.0800018310547,163.5147247314453,21571200,GOOG,2026-06-02 23:15:04
2025-03-28,162.36000061035156,163.80999755859375,155.33900451660156,156.05999755859375,155.5223388671875,34866500,GOOG,2026-06-02 23:15:04
2025-03-31,154.80999755859375,157.1300048828125,152.2100067138672,156.22999572753906,155.69175720214844,33591600,GOOG,2026-06-02 23:15:04
2025-04-01,155.3000030517578,160.0800018310547,155.2550048828125,158.8800048828125,158.3326416015625,20111400,GOOG,2026-06-02 23:15:04
2025-04-02,156.9600067138672,160.27499389648438,156.52999877929688,158.86000061035156,158.3126983642578,17113300,GOOG,2026-06-02 23:15:04
2025-04-03,152.8350067138672,154.68699645996094,152.17999267578125,152.6300048828125,152.10415649414062,28416100,GOOG,2026-06-02 23:15:04
2025-04-04,149.89999389648438,153.08999633789062,147.5399932861328,147.74000549316406,147.23101806640625,39832200,GOOG,2026-06-02 23:15:04
2025-04-07,143.38999938964844,154.92999267578125,142.66000366210938,149.24000549316406,148.72584533691406,47823000,GOOG,2026-06-02 23:15:04
2025-04-08,153.5749969482422,154.44000244140625,145.2100067138672,146.5800018310547,146.0750274658203,35304400,GOOG,2026-06-02 23:15:04
2025-04-09,146.3300018310547,161.8699951171875,145.80999755859375,161.05999755859375,160.50511169433594,46479500,GOOG,2026-06-02 23:15:04
2025-04-10,158.75999450683594,160.02999877929688,152.1999969482422,155.3699951171875,154.83470153808594,35270500,GOOG,2026-06-02 23:15:04
2025-04-11,155.5850067138672,159.86000061035156,155.5850067138672,159.39999389648438,158.850830078125,22582000,GOOG,2026-06-02 23:15:04
2025-04-14,162.30999755859375,164.02999877929688,159.9199981689453,161.47000122070312,160.9136962890625,18255900,GOOG,2026-06-02 23:15:04
2025-04-15,161.57000732421875,162.0500030517578,157.64500427246094,158.67999267578125,158.13331604003906,15690800,GOOG,2026-06-02 23:15:04
2025-04-16,155.47000122070312,158.17999267578125,153.91000366210938,155.5,154.96426391601562,16921500,GOOG,2026-06-02 23:15:04
2025-04-17,156.61000061035156,157.07000732421875,150.89999389648438,153.36000061035156,152.83164978027344,19513400,GOOG,2026-06-02 23:15:04
2025-04-21,150.96499633789062,151.05999755859375,148.39999389648438,149.86000061035156,149.34368896484375,16147800,GOOG,2026-06-02 23:15:04
2025-04-22,151.07000732421875,154.61000061035156,150.8699951171875,153.89999389648438,153.36978149414062,15910300,GOOG,2026-06-02 23:15:04
2025-04-23,157.91000366210938,160.02000427246094,156.35000610351562,157.72000122070312,157.17662048339844,18575700,GOOG,2026-06-02 23:15:04
2025-04-24,158.52499389648438,161.7100067138672,158.08999633789062,161.47000122070312,160.9136962890625,30787500,GOOG,2026-06-02 23:15:04
2025-04-25,167.10000610351562,168.24000549316406,163.0,163.85000610351562,163.28550720214844,35148100,GOOG,2026-06-02 23:15:04
2025-04-28,164.25999450683594,164.9499969482422,160.3800048828125,162.4199981689453,161.8604278564453,20871200,GOOG,2026-06-02 23:15:04
2025-04-29,162.0449981689453,162.67999267578125,159.38999938964844,162.05999755859375,161.5016632080078,15955200,GOOG,2026-06-02 23:15:04
2025-04-30,159.86000061035156,161.37399291992188,157.15499877929688,160.88999938964844,160.335693359375,20639500,GOOG,2026-06-02 23:15:04
2025-05-01,162.52000427246094,163.94000244140625,160.92999267578125,162.7899932861328,162.22914123535156,21904300,GOOG,2026-06-02 23:15:04
2025-05-02,164.9550018310547,166.6999969482422,163.66000366210938,165.80999755859375,165.23875427246094,16844900,GOOG,2026-06-02 23:15:04
2025-05-05,164.51499938964844,167.10000610351562,164.47000122070312,166.0500030517578,165.47793579101562,15309300,GOOG,2026-06-02 23:15:04
2025-05-06,163.9600067138672,166.74000549316406,163.1300048828125,165.1999969482422,164.630859375,10691900,GOOG,2026-06-02 23:15:04
2025-05-07,166.07000732421875,166.99000549316406,149.49000549316406,152.8000030517578,152.27357482910156,78729800,GOOG,2026-06-02 23:15:04
2025-05-08,155.9199981689453,157.41000366210938,154.10000610351562,155.75,155.21340942382812,38387500,GOOG,2026-06-02 23:15:04
2025-05-09,155.5500030517578,156.42999267578125,153.8300018310547,154.3800048828125,153.84812927246094,22871000,GOOG,2026-06-02 23:15:04
2025-05-12,159.10000610351562,160.44000244140625,157.88999938964844,159.5800018310547,159.03021240234375,31884900,GOOG,2026-06-02 23:15:04
